near_group_id,image_id,rel_path,label,class_name,phash,exact_group_id,split
phash_001165,bb4dddcf44a9c183,PCOS/infected/image11491.jpg,1,infected,927f47af07e01a85,md5_2a97f0c3f2f921ec76f77c5a1245154b,
phash_001165,8892693122526120,PCOS/infected/image11494.jpg,1,infected,867e4eaf7e81700c,md5_15cf4c2db8bfd75aaddf839d471eea23,
phash_001165,90c00e39623a91c9,PCOS/infected/image11495.jpg,1,infected,967f47af0e807885,md5_aa53b6581c42d306e33c7ad15ef455ca,
phash_001165,b704c50ac838b6fb,PCOS/infected/image11501.jpg,1,infected,933f51b129f07d12,md5_c17f4f92ad01f23a675368d90e7ba0e6,
phash_001165,e9f39a63120a2478,PCOS/infected/image11505.jpg,1,infected,927f57a70fc06886,md5_aa0972c6b5f41d330b9c2f3f960f3715,
phash_001165,3a4c70c8fac320e7,PCOS/infected/image11507.jpg,1,infected,967f47a74e817805,md5_2e78bdeb2f3476983c6874a3a4b505e9,
phash_001165,18124629a6fc5253,PCOS/infected/image11514.jpg,1,infected,d33a51b028d66fd2,md5_b0826d21cb5d4dff414f3f3e6eb72257,
phash_001165,336f70e6b211ac3b,PCOS/infected/image11523.jpg,1,infected,8d7e0eee1e80708f,md5_214193221c6ef8922c2c1526914761fe,
phash_001165,9b39b2ef6d244ce5,PCOS/infected/image12286.jpg,1,infected,927b47a72bc07817,md5_6ec89121a97bb88b50cd509d809114e4,
phash_001165,40eb71b6d9e3748d,PCOS/infected/image12287.jpg,1,infected,827b47a72bd07817,md5_8c1c3e63042da1bd9aba13d30c9d541b,
phash_001165,9c8e1f3e1dfc863a,PCOS/infected/image12293.jpg,1,infected,927856b52f876836,md5_f44d5835bd4142ebbeeb87d74f694ca1,
phash_001165,765a005d8adc80cc,PCOS/infected/image12299.jpg,1,infected,927f57a72f806816,md5_e795f9a27cfe784a61b15e55d59e757f,
phash_001165,a12a226dcce720db,PCOS/infected/image12302.jpg,1,infected,927f57af07c05885,md5_578291eb54ad7d8302e1c927e8fc74bb,
phash_001165,823907888a960db3,PCOS/infected/image12394.jpg,1,infected,927f57a72f806816,md5_62021677811c6194b815cb0950279562,
phash_001165,b3c0c2675ea5ac53,PCOS/infected/image12454.jpg,1,infected,927f57a72f806816,md5_ba91b2d888245b95d9c811d648dfab2f,
phash_001165,588589c9b740ea56,PCOS/infected/image12459.jpg,1,infected,827b47a50bf07a96,md5_3882678c0ef0ba8ec24e7d21796bfa85,
phash_001165,de1f854d97ee8dff,PCOS/infected/image12507.jpg,1,infected,927b57a72fc06816,md5_fa0759f5b685da39b6050bf22e407387,
phash_001165,3a78bd7f385e8b0e,PCOS/infected/image12511.jpg,1,infected,927f57a72f806816,md5_8c8f93b576615a738b091a5145d22a44,
phash_001165,e3847a10a3663937,PCOS/infected/image12516.jpg,1,infected,857e0fef5e81700c,md5_51a7e6acca2aa861324e2c2bedd46b0b,
phash_001165,d8e0b0bbde2aff34,PCOS/infected/image12524.jpg,1,infected,92785eb52f876132,md5_9571d9b3bf405689d925cf61a18d81e4,
phash_001165,6d566f3c7696f79d,PCOS/infected/image12537.jpg,1,infected,967f47a72f806816,md5_2a0bba03473b77c2b7c507e2cd7b5221,
phash_001165,372f33fc765be46e,PCOS/infected/image12553.jpg,1,infected,867f47a70fe07805,md5_26ff4673ed9b3d6f91d43d8e3e23ac21,
phash_001165,4d029c145a75991b,PCOS/infected/image12554.jpg,1,infected,967f47a75e807805,md5_71353dc7f194276d5781e051666bd11c,
phash_001165,29e7db871b630a5a,PCOS/infected/image12565.jpg,1,infected,933b43b12bd47e12,md5_402a0e4ca9a3fdecacfdb8c11f13db71,
phash_001165,73b292393d6710a4,PCOS/infected/image12566.jpg,1,infected,d33a51b02ad66f92,md5_5fb513f20cf32d82d04a3ff925df404b,
phash_001165,4863b645a6884c1a,PCOS/infected/image12568.jpg,1,infected,827b47a50bf07c96,md5_678fce63c72e3858a960184601f70865,
phash_001165,aef764754675c812,PCOS/infected/image12570.jpg,1,infected,a77e0f6e07c01c87,md5_6589dcee78478ab489dac3314985c513,
phash_001165,51cae9d95b262d37,PCOS/infected/image12572.jpg,1,infected,927b47a72fc07816,md5_ae8197f1caccd9ef7eb759dad37f5c5f,
phash_001165,4ba5a389069bef5d,PCOS/infected/image12582.jpg,1,infected,927b47a70be07817,md5_48e6be297fb5ac0598aa95a41e9a22ee,
phash_001165,9fccb13196febcd9,PCOS/infected/image12586.jpg,1,infected,857e0fef5e81700c,md5_3aae7500e35bbbe0f3b12539f9bb63e2,
phash_001165,020c2936bd072ad8,PCOS/infected/image12597.jpg,1,infected,8d7e0fee0ec0708e,md5_37acc0f437a7963923e545e7fb5ac0e7,
phash_001165,53d1d87f9cd764b9,PCOS/infected/image12603.jpg,1,infected,977f47af06e05881,md5_a694ba583e2f1a6c01b0a52d3af0fefc,
phash_001165,c689999abd60fa07,PCOS/infected/image12605.jpg,1,infected,877e0eaf5e81700d,md5_6f3e1e2c2d3c7808cf2bafe0132a444d,
phash_001165,f689b0dcfca92500,PCOS/infected/image12606.jpg,1,infected,967f47a72e807816,md5_44d992dbd4eadb5ba9a0d2e5e4463986,
phash_001165,3aed841a45d01c17,PCOS/infected/image12610.jpg,1,infected,933b47b12bd07c13,md5_508a0e8351fff1fd8ceffe6b6a068300,
phash_001165,8ca4ffa986cedd74,PCOS/infected/image12611.jpg,1,infected,967f47a75e817804,md5_81071d56c3555a20a1cf3fceab5c02e1,
phash_001165,d3998cf2c67cfe37,PCOS/infected/image12619.jpg,1,infected,927f57a72f806816,md5_ff8ce8bfbf7f53eb441ab64526043c0c,
phash_001165,3c681c6075bd4e04,PCOS/infected/image12624.jpg,1,infected,927f57a72f806816,md5_45ef704cee24f27ebcbe6b1bf9387a4a,
phash_001165,61ba458063853870,PCOS/infected/image12627.jpg,1,infected,923857f52f836932,md5_f1fc1fd42342ce762f234e4a64be9a8c,
phash_001165,aeec940d56fe6191,PCOS/infected/image12632.jpg,1,infected,937f57a70fc06884,md5_66349129da94e43fc9c30a6b70d4e236,
phash_001165,84cca3f433f9803d,PCOS/infected/image12638.jpg,1,infected,927f57a72f806816,md5_d65c086bbe92425b69eeb057a9ebebc3,
phash_001165,dd0f84a2eba74fd9,PCOS/infected/image12639.jpg,1,infected,927f57a72f806816,md5_2c022b3c26a34090901c9122da8032eb,
phash_001165,c7ec4c25e341dd74,PCOS/infected/image12641.jpg,1,infected,927b57b72f806816,md5_bf76ecaebe4cffa542100cd55edf621a,
phash_001165,699719a7c824c53a,PCOS/infected/image12645.jpg,1,infected,b37f572f00e01ec1,md5_e6facc0a365773b39b5dabcabf3b845b,
phash_001165,47cd4306ab4c168a,PCOS/infected/image12665.jpg,1,infected,b37f572f00e01ec1,md5_dc0b406eeb219646a6ba6197c3b696c5,
phash_001165,30f1d9f61c1c1c46,PCOS/infected/image12667.jpg,1,infected,967f47af06e01e81,md5_f2d92e3ab3512d6529e27b1effc27811,
phash_001165,1cdb9c63145a9db6,PCOS/infected/image12671.jpg,1,infected,b37f472f40681ec1,md5_d84239b64b453a042f45285d7eec317e,
phash_001165,121f17300e7526f8,PCOS/infected/image12676.jpg,1,infected,d33a51b028f66f92,md5_cba345c65c65872c5f4680d5ffb450a0,
phash_001165,45adafda87351d16,PCOS/infected/image12725.jpg,1,infected,923857b52f83693a,md5_182adf8dd006f47a5fb59a7472944d0b,
phash_001165,6e5fdcccc388079d,PCOS/infected/image12732.jpg,1,infected,927856b52f87683a,md5_9ae3c239d9f0ee03ba202fcaec7936ba,
phash_001165,ab2d5a24a8c19bb4,PCOS/infected/image12736.jpg,1,infected,947856a73f876834,md5_1e1391d9bdd56e36bcd20df8a0edf27f,
phash_001165,da1353449069940c,PCOS/infected/image12737.jpg,1,infected,937f57af03c05a84,md5_6e63d563096332dca06dd94f43bf1848,
phash_001165,bf05290eda32dd30,PCOS/infected/image12738.jpg,1,infected,927f57a72f806816,md5_32702ce11de753d9c6c30f9799860ea4,
phash_001165,d831a9a1c9c0fb15,PCOS/infected/image12739.jpg,1,infected,933b43b10bf46f12,md5_da12b082e2ae2b15ec22980838992941,
phash_001165,c89857bea1715bae,PCOS/infected/image12741.jpg,1,infected,967f47a70fa07884,md5_20873596dfde51b23673b51506f7808f,
phash_001165,946295f9c73d0316,PCOS/infected/image12742.jpg,1,infected,d33a50b028f66fd2,md5_65f7670e807f39e4696182f5992c7e7e,
phash_001165,25dfafbefd205319,PCOS/infected/image12767.jpg,1,infected,933b47b52bd07c03,md5_4255ba5ad71835cbb51b57d7bbc3b615,
phash_001165,d5f04e3261ea235b,PCOS/infected/image12791.jpg,1,infected,927f57a72fc06806,md5_0bfc679e7e1681d8a1ca277a6ee0c090,
phash_001165,bf36bc1369dbf909,PCOS/infected/image12803.jpg,1,infected,927b57a72fc06816,md5_934dc5b43a78faf45033836920fe28b1,
phash_001165,5261b37d1b1d990c,PCOS/infected/image12804.jpg,1,infected,d33a51b029f46f92,md5_15d4f6080b6b5bcf472d40c75aa5f979,
phash_001165,a6c16d599c9ae7fb,PCOS/infected/image12805.jpg,1,infected,927f57a72fc06806,md5_2c34d1f9a200cf067f5dab4afad95b07,
phash_001165,9305673ca3705bd1,PCOS/infected/image12807.jpg,1,infected,927f57a72f806816,md5_936d16880b0171a1d8c803c4045f5e66,
phash_001165,1a56feb0882f63af,PCOS/infected/image12851.jpg,1,infected,967f47a75e817804,md5_b1e4e5fea7ad43b689e6f2be99ee7bae,
phash_001165,ee92a6e2da1b41e3,PCOS/infected/image12852.jpg,1,infected,927f57a72f806816,md5_9dcc612cd2832b44eac362dcf24c22d8,
phash_001165,951d26f71716d83a,PCOS/infected/image12853.jpg,1,infected,967f57a72e806816,md5_09b2899f351528035e77a2c8b9178f34,
phash_001165,7e12a12aa127573c,PCOS/infected/image12860.jpg,1,infected,967b57a73e846814,md5_37f697a3b35dd074c9e790f722cec650,
phash_001165,13093d5b8b535f5c,PCOS/infected/image12867.jpg,1,infected,b37f572f02e01e81,md5_748f2d60765556ce8e3550db17819c92,
phash_001165,51efb5c74e475cf0,PCOS/infected/image12880.jpg,1,infected,d33a51b028f66f92,md5_034189547b11f4582bc31e2022ccc69a,
phash_001165,ee9e4dd079d43b0d,PCOS/infected/image12881.jpg,1,infected,927857a53f876834,md5_80892c460e11e2276ca13256cc40ab9c,
phash_001165,77c47cd5c97f464e,PCOS/infected/image12893.jpg,1,infected,857e0fef5e81700c,md5_6fecb59527a04c861b34f5fc3581414d,
phash_001165,61de519fc7beda09,PCOS/infected/image12898.jpg,1,infected,927857a72f876816,md5_67eb42870ab96a5fd9d1be8980df6826,
phash_001165,7ff1ac86e423e06a,PCOS/infected/image12900.jpg,1,infected,927b47a52bd07c07,md5_1389bf8c749c12ce6c3d8cc9d5950def,
phash_001165,ba41c38916e45163,PCOS/infected/image12904.jpg,1,infected,927f57a72f806816,md5_9ff4b17d49f8af2e8de8acb23dd9e485,
phash_001165,b12a7cc0fb4c99bf,PCOS/infected/image12908.jpg,1,infected,b77f076f05e01c82,md5_3f0b9e5ff2a62c65c6d3b997a3bc8ec7,
phash_001165,c8cb70f0ca6962bb,PCOS/infected/image12918.jpg,1,infected,b37f572f00e01ec1,md5_111f834cd6fe77a6a3288c69b819619f,
phash_001165,8331995ff60d8a28,PCOS/infected/image12929.jpg,1,infected,867e0eaf5e81701d,md5_3290fc65d7d2f203d160249ddbfc0cd6,
phash_001165,c1ff13fe8cf04839,PCOS/infected/image12930.jpg,1,infected,82f85ed43f876162,md5_d4d5c302a64be2b440eb3eea9eaf0ed2,
phash_001165,ee5798f0150441fd,PCOS/infected/image12941.jpg,1,infected,82785ed53f876132,md5_e8b5da51fffb05f7375664556f361b8a,
phash_001165,27874ee2899dcf69,PCOS/infected/image12948.jpg,1,infected,b37f572f00e01ec1,md5_35538db86dd4ba9f695d3fe6e2e326cf,
phash_001165,cf82eeb2124ee223,PCOS/infected/image12968.jpg,1,infected,977f47a74e807806,md5_07e52e02dbccfd278cd29a27a1bd6e69,
phash_001165,8e42122a2b50a904,PCOS/infected/image12970.jpg,1,infected,d33a51b028d66fd2,md5_7e4ab58417cac3c86ba296caf02ba386,
phash_001165,98c5be8ffef3ceec,PCOS/infected/image12971.jpg,1,infected,933b41b12bf46f82,md5_e5da57a6a24eb7cf8a8aa7bb925ba663,
phash_001165,832570805aa376ee,PCOS/infected/image12979.jpg,1,infected,967f47a70e807895,md5_9f9648689d2114cc823a26960c3ed0c5,
phash_001165,6a4f3b0f8474b05c,PCOS/infected/image12984.jpg,1,infected,b27f572f00e81ec1,md5_880437d98f5f9e7ae3d5814d22f4e984,
phash_001165,ff6c25b40de762f3,PCOS/infected/image12986.jpg,1,infected,923b47a12bf07c17,md5_9c39ce71d03b3eb42f24e01d49105af3,
phash_001165,165860c84bb4467e,PCOS/infected/image12987.jpg,1,infected,937b57a72fc06806,md5_a84b4ad95d8b3707cf032ee99bc6b4a5,
phash_001165,fd532429720d1d1e,PCOS/infected/image12989.jpg,1,infected,923f43b12bd07d13,md5_b1034c637bcb267464a159b596890c70,
phash_001165,bb81514822e4a9f2,PCOS/infected/image12992.jpg,1,infected,927f57a72f806816,md5_2aace5336fae64eaa0227f5fa747cfbf,
phash_001165,50035850c4403b59,PCOS/infected/image13006.jpg,1,infected,967f47af0e807885,md5_eea51e453f35446a22ff95492871ad60,
phash_001165,3e51acd4161948f5,PCOS/infected/image13017.jpg,1,infected,967f47a72e807815,md5_99f88d0e747c6078262cb80c0c18bb96,
phash_001165,b6a24f496eb47ef5,PCOS/infected/image13018.jpg,1,infected,927f57a72f806816,md5_f246f4d07574965bd032fd37d95f8fc1,
phash_001165,48c91418f03c56e9,PCOS/infected/image13019.jpg,1,infected,933f41b12bf07d12,md5_6ba1c59b64338eb39c73d441fd7b0df0,
phash_001165,0196c9e9fd5a90db,PCOS/infected/image13048.jpg,1,infected,b27f572f40681ec1,md5_0fecde258d9b531b51c68b7bd1ac699b,
phash_001165,b55284f6c6d8c85c,PCOS/infected/image13052.jpg,1,infected,b37f572f02e01e81,md5_a19db1fed55db688778a332747211397,
phash_001165,69b9e83ee3aaf6ba,PCOS/infected/image13056.jpg,1,infected,867f07a75e817885,md5_5ec3539cf4cdcba766d8164568be0388,
phash_001165,2a5ee47b1c3609e7,PCOS/infected/image13058.jpg,1,infected,857e0cef5e8170ac,md5_f8a4dd561c525b868fcdcc887a3a1dba,
phash_001165,65f319aadabcc7cc,PCOS/infected/image13063.jpg,1,infected,82785e953f87613a,md5_0c7bf21126e80453acee2627bd70a77b,
phash_001165,275dfdde709bfb28,PCOS/infected/image13070.jpg,1,infected,967f4fa75e817004,md5_ef8dbbfc424756d6ff8bd7a3b89eed49,
phash_001165,3d7c2b76002a53d3,PCOS/infected/image13078.jpg,1,infected,967f47a72f806816,md5_f0e5fa7d1cead03ee498d13e9eb749fa,
phash_001165,692efad5e5032fef,PCOS/infected/image13092.jpg,1,infected,967f47a75e817804,md5_966c7a05b26c07035c3350b0b861d48b,
phash_001165,1cbcfe2e00d68d58,PCOS/infected/image13094.jpg,1,infected,927f57a72f806816,md5_8994e743603c397cbff667a95cfb30f4,
phash_001165,adc6a0de53d916ce,PCOS/infected/image13096.jpg,1,infected,827b47a72bd07817,md5_0ae1dbaf80d307fbc490c0c59a2b90b3,
phash_001165,3be4ae11f9cc77a7,PCOS/infected/image13103.jpg,1,infected,977f072f07e01c83,md5_477fb1c82e0b5e7421cbc68874e9b2dd,
phash_001165,94f346f1a97d9d3e,PCOS/infected/image13106.jpg,1,infected,a77f076f07e01c81,md5_662c68293430c7187ea010d69004d4f7,
phash_001165,c56c4833539fc94d,PCOS/infected/image13107.jpg,1,infected,927f57a72f806816,md5_b247bcdc445287907e5bed44bc98d7b2,
phash_001165,de96028966bd6857,PCOS/infected/image13109.jpg,1,infected,927f57af0fc06884,md5_1b98933b1091f6e4a8377708f3357ea1,
phash_001165,764aafdae486696a,PCOS/infected/image13113.jpg,1,infected,923a43b52bd07d17,md5_644fb369e6ca2508329aa26a9978676a,
phash_001165,a32e76e1922b9f84,PCOS/infected/image13114.jpg,1,infected,937f572f03e01e81,md5_b2d4220d8ec4591ec21fe63cf83b2137,
phash_001165,08e8083f6b069ac7,PCOS/infected/image13120.jpg,1,infected,927b57a72bc07816,md5_7a6e7f0b152ebfcd035590caab4a4272,
phash_001165,ba76b7aa46410743,PCOS/infected/image13121.jpg,1,infected,927f57af06e01a85,md5_7b9359e9b0c204a34f5ed64e5ea8eb7b,
phash_001165,41f1911941b624ce,PCOS/infected/image13126.jpg,1,infected,967f47af0e807885,md5_85c8cb4946b4c178f2a017ff152f0741,
phash_001165,f134f62453e9dc2e,PCOS/infected/image13131.jpg,1,infected,923f41b12bf07d13,md5_f6f0436b89bd2abf9ab73abee8a10169,
phash_001165,ddc23f49aacdea1c,PCOS/infected/image13136.jpg,1,infected,967f47a74f807814,md5_1f5b4406efa721d44b5dc9b09ab01ca6,
phash_001165,1254464b8692a40b,PCOS/infected/image13143.jpg,1,infected,d33a51b028d66fd2,md5_c621dcfb72108ee630cee26ec93f5cfe,
phash_001165,c2b4b9c676a4be81,PCOS/infected/image13152.jpg,1,infected,8d7e0eee1f80708e,md5_01db6f41c8da0a64ad84366f4f3343f8,
phash_001184,86a81ebd70490511,PCOS/noninfected/Image_599.jpg,0,noninfected,d2d32b68e61fc1c4,md5_28ccffca3dd3099e5bfee822eadc99d6,
phash_001184,5bbe09e72a4624fc,PCOS/noninfected/Image_600.jpg,0,noninfected,d2d32b68e61fc1c4,md5_28ccffca3dd3099e5bfee822eadc99d6,
phash_001184,996777f325712941,PCOS/noninfected/Image_775.jpg,0,noninfected,d2d32f68e61f43c0,md5_4096ec162e276fd731c4a46d0ea019f8,
phash_001184,a4ddbd4e7b1b89c2,PCOS/noninfected/Image_776.jpg,0,noninfected,d2d32f68e61f43c0,md5_4096ec162e276fd731c4a46d0ea019f8,
phash_001184,4961144fb9b79b70,PCOS/noninfected/Image_779.jpg,0,noninfected,d0d62b6ae43e47c4,md5_50cbf0ac07327e66e40c3812d8dda543,
phash_001184,2a008235f8acf893,PCOS/noninfected/Image_780.jpg,0,noninfected,d0d62b6ae43e47c4,md5_50cbf0ac07327e66e40c3812d8dda543,
phash_001184,34d5a6690a815044,PCOS/noninfected/Image_SetA599.jpg,0,noninfected,d2d32b68e61fc1c4,md5_28ccffca3dd3099e5bfee822eadc99d6,
phash_001184,0998a0d045ef851a,PCOS/noninfected/Image_SetA600.jpg,0,noninfected,d2d32b68e61fc1c4,md5_28ccffca3dd3099e5bfee822eadc99d6,
phash_001184,16fe71399d83aaf0,PCOS/noninfected/Image_SetA775.jpg,0,noninfected,d2d32f68e61f43c0,md5_4096ec162e276fd731c4a46d0ea019f8,
phash_001184,9174f8d609b89312,PCOS/noninfected/Image_SetA776.jpg,0,noninfected,d2d32f68e61f43c0,md5_4096ec162e276fd731c4a46d0ea019f8,
phash_001184,48570805ff8c6b80,PCOS/noninfected/Image_SetA779.jpg,0,noninfected,d0d62b6ae43e47c4,md5_50cbf0ac07327e66e40c3812d8dda543,
phash_001184,5b35b35404e8d493,PCOS/noninfected/Image_SetA780.jpg,0,noninfected,d0d62b6ae43e47c4,md5_50cbf0ac07327e66e40c3812d8dda543,
phash_001184,903ef7fadac5e712,PCOS/noninfected/Image_SetB599.jpg,0,noninfected,d2d32b68e61fc1c4,md5_28ccffca3dd3099e5bfee822eadc99d6,
phash_001184,02c5613954eb0785,PCOS/noninfected/Image_SetB600.jpg,0,noninfected,d2d32b68e61fc1c4,md5_28ccffca3dd3099e5bfee822eadc99d6,
phash_001184,b7208ebed7fd9a05,PCOS/noninfected/Image_SetB775.jpg,0,noninfected,d2d32f68e61f43c0,md5_4096ec162e276fd731c4a46d0ea019f8,
phash_001184,5aa9bd1629f066f5,PCOS/noninfected/Image_SetB776.jpg,0,noninfected,d2d32f68e61f43c0,md5_4096ec162e276fd731c4a46d0ea019f8,
phash_001184,6ea28af2f0be32a6,PCOS/noninfected/Image_SetB779.jpg,0,noninfected,d0d62b6ae43e47c4,md5_50cbf0ac07327e66e40c3812d8dda543,
phash_001184,9f18db8a62ddb6fb,PCOS/noninfected/Image_SetB780.jpg,0,noninfected,d0d62b6ae43e47c4,md5_50cbf0ac07327e66e40c3812d8dda543,
phash_001184,2a36a89271baf0b9,PCOS/noninfected/Image_resize_671  (777).jpg,0,noninfected,d2d32f68e61f43c0,md5_4096ec162e276fd731c4a46d0ea019f8,
phash_001184,7ad614e70f123cf6,PCOS/noninfected/Image_resize_671  (778).jpg,0,noninfected,d2d32f68e61f43c0,md5_4096ec162e276fd731c4a46d0ea019f8,
phash_001184,d0d5a5fd32caa8e5,PCOS/noninfected/Image_resize_671  (781).jpg,0,noninfected,d0d62b6ae43e47c4,md5_50cbf0ac07327e66e40c3812d8dda543,
phash_001184,fb97a390e6e27d93,PCOS/noninfected/Image_resize_671  (782).jpg,0,noninfected,d0d62b6ae43e47c4,md5_50cbf0ac07327e66e40c3812d8dda543,
phash_001184,8b8b2e1b6769928c,PCOS/noninfected/Image_resize_671  (955).jpg,0,noninfected,d2d32b68e61fc1c4,md5_28ccffca3dd3099e5bfee822eadc99d6,
phash_001184,ec5cea735ed1544a,PCOS/noninfected/Image_resize_671  (956).jpg,0,noninfected,d2d32b68e61fc1c4,md5_28ccffca3dd3099e5bfee822eadc99d6,
phash_001184,945680b0a9d9ffd6,PCOS/infected/image10510.jpg,1,infected,d2d62f6ae61e0bc0,md5_de123aef369698c559477c3c75808766,
phash_001184,d2e26e572699aa12,PCOS/infected/image10522.jpg,1,infected,d2d62e6ac61f0bc1,md5_a08f6a4a0efafdcfdba83d9857d1df36,
phash_001184,ce7977420069502a,PCOS/infected/image10578.jpg,1,infected,d2d32f68e61f43c0,md5_003b9967ceb04e3dc08f6caf4032d986,
phash_001184,3b01425bddd1d497,PCOS/infected/image10580.jpg,1,infected,d0d62b6ae43e47c4,md5_6e20aabaf058c4f155b8bbf4e1495029,
phash_001184,1b10c99c5a902b4b,PCOS/infected/image10658.jpg,1,infected,d2d22b6be43e0bc4,md5_3f1c2aff23680f8b259fffe0e66085b0,
phash_001184,446c73092ff80013,PCOS/infected/image10659.jpg,1,infected,d2d62f60e61f43c4,md5_58bc2212598f9b7e72f2dd113d94b654,
phash_001184,4cbbb7a547c2e9e5,PCOS/infected/image10724.jpg,1,infected,d2d62f6ac61e43c4,md5_803b4bf07826ac9295b220d78a461bea,
phash_001184,5d56cfbfdea3bd92,PCOS/infected/image10765.jpg,1,infected,d2d32f68e61e4bc0,md5_c09ab890a99e2c5a1891b95af850f033,
phash_001184,8e55de088c3869b3,PCOS/infected/image10785.jpg,1,infected,d2d62f4ac61f43c4,md5_0151b43f8f0656af89c17fd2bba9b218,
phash_001184,4b913f4d4295526a,PCOS/infected/image10792.jpg,1,infected,d4d62f68e41f17c0,md5_ff0a8e6d7cc78d2bed1dd457084cc2be,
phash_001184,7c6dae9ee7cf8cf7,PCOS/infected/image10831.jpg,1,infected,d2d62f68c61f43c4,md5_f75a32363b74ad07246fa2debfc343fd,
phash_001184,c25290a6d5d87ff3,PCOS/infected/image10922.jpg,1,infected,d4d62e6ae41f47c0,md5_e3384100b95feace3b05f86526fcaafc,
phash_001184,01f24bf1d4433ba2,PCOS/infected/image10962.jpg,1,infected,d2d32f68e61e4bc0,md5_c09ab890a99e2c5a1891b95af850f033,
phash_001184,96164efb364b233a,PCOS/infected/image10982.jpg,1,infected,d2d62f4ac61f43c4,md5_0151b43f8f0656af89c17fd2bba9b218,
phash_001184,010f31a76b362189,PCOS/infected/image10989.jpg,1,infected,d4d62f68e41f17c0,md5_ff0a8e6d7cc78d2bed1dd457084cc2be,
phash_001184,d98a9ae09fcb6aa5,PCOS/infected/image11028.jpg,1,infected,d2d62f68c61f43c4,md5_f75a32363b74ad07246fa2debfc343fd,
phash_001184,013b38e6af39a7b1,PCOS/infected/image11123.jpg,1,infected,d4d62e6ae41f47c0,md5_e3384100b95feace3b05f86526fcaafc,
phash_001184,86931264afaa96c9,PCOS/infected/image11143.jpg,1,infected,d4d62f48c41fc7c4,md5_f0b3a07ed54ba0eab0591c2c3e3756b6,
phash_001184,0d52a8f72b2500cd,PCOS/infected/image11149.jpg,1,infected,d2d62e4ac61f1bc1,md5_70c0b17baadee2a691ea3e5f11b8b463,
phash_001184,949b049694aa9b46,PCOS/infected/image11242.jpg,1,infected,d2d32be0b61be2c4,md5_d3f370d920e661c4a755dff13bbbd12e,
phash_001184,415a601fc91fd0e7,PCOS/infected/image11357.jpg,1,infected,d2d32b69e43e43c4,md5_f6343b52ad15e842620d689791ebc9a5,
phash_001184,dea7a864a90d04b4,PCOS/infected/image11362.jpg,1,infected,d2d22f68e63e43c4,md5_914dc26c546cc893cf53b1952b71ca6b,
phash_001184,775e2adf0ce98195,PCOS/infected/image11464.jpg,1,infected,d2d32f60e61fc2c4,md5_9fa3556785007b9421db0c9f45da490c,
phash_001184,34601cde0f255910,PCOS/infected/image12634.jpg,1,infected,d2d22be0e63fc2c4,md5_fb6de81442f0b5045f8c03ac6e489612,
phash_001184,b673944dc39a3d54,PCOS/infected/image12730.jpg,1,infected,d0d72b60e61fc2e4,md5_f65889c00e85b528f508ee1db09c37af,
phash_001184,d978d777d6342205,PCOS/infected/image12776.jpg,1,infected,d4d62f4ac41f47c4,md5_16e37696962521d2a9f858688a26f2d6,
phash_001184,044133edf90356e2,PCOS/infected/image12990.jpg,1,infected,d2d62b62e43f43c4,md5_b5dd9e88a6b55348b786ee5907c3a98d,
phash_001184,cd63b4e742e61389,PCOS/infected/image12995.jpg,1,infected,d2d62f60e63e43c4,md5_ccd2d7ee43337be4dfe33c6be51ed741,
phash_001184,0a1a3a4064c67b19,PCOS/infected/image13095.jpg,1,infected,d2d32b60f61fc2c4,md5_9bb8a55bc50a71e41843c64ca33d6878,
phash_001185,2f0245310e58a1ce,PCOS/noninfected/Image_159.jpg,0,noninfected,d6962ac61c1fc53a,md5_db690892c1d300ac444658302e538c93,
phash_001185,2281b89fa91a6c06,PCOS/noninfected/Image_160.jpg,0,noninfected,d6962ac61c1fc53a,md5_db690892c1d300ac444658302e538c93,
phash_001185,5d4565375ea89e1d,PCOS/noninfected/Image_339.jpg,0,noninfected,d4970ac41f526a3f,md5_4f8125924860635ae49ed7020669669a,
phash_001185,dd67e73f35c8b8d7,PCOS/noninfected/Image_340.jpg,0,noninfected,d4970ac41f526a3f,md5_4f8125924860635ae49ed7020669669a,
phash_001185,be1d931e916f0ede,PCOS/noninfected/Image_345.jpg,0,noninfected,d3d32be207493d19,md5_94e25cf6e2cb69f0005e3132e8b23dd3,
phash_001185,09e381d69cbc2ee2,PCOS/noninfected/Image_346.jpg,0,noninfected,d3d32be207493d19,md5_94e25cf6e2cb69f0005e3132e8b23dd3,
phash_001185,d923363f02b1c4b0,PCOS/noninfected/Image_365.jpg,0,noninfected,d2962bc61cc7c43b,md5_052be6be491eb9732ce8fae720f384dd,
phash_001185,2e685602272697c9,PCOS/noninfected/Image_366.jpg,0,noninfected,d2962bc61cc7c43b,md5_052be6be491eb9732ce8fae720f384dd,
phash_001185,1fe6eb545ad16424,PCOS/noninfected/Image_401.jpg,0,noninfected,d6962ac61c4f653a,md5_c1c89751e6f716d6363f85a2b41bf5fd,
phash_001185,6e651c1a316e7308,PCOS/noninfected/Image_402.jpg,0,noninfected,d6962ac61c4f653a,md5_c1c89751e6f716d6363f85a2b41bf5fd,
phash_001185,a0e0c6b62bb7baa8,PCOS/noninfected/Image_SetA159.jpg,0,noninfected,d6962ac61c1fc53a,md5_db690892c1d300ac444658302e538c93,
