image_id,rel_path,filename,class_name,label,suffix,bytes,readable,width,height,mode,md5,phash,error,exact_group_id,split
cd7f19e3f226cf36,PCOS/infected/Image_SETB_779.jpg,Image_SETB_779.jpg,infected,1,.jpg,14236,True,300,300,RGB,b1b7f9fdf0bd61c774475bdb725a90ef,80617f2ae81ea73b,,md5_b1b7f9fdf0bd61c774475bdb725a90ef,train
3afb63b8787fa4c0,PCOS/infected/Image_SETB_780.jpg,Image_SETB_780.jpg,infected,1,.jpg,14236,True,300,300,RGB,b1b7f9fdf0bd61c774475bdb725a90ef,80617f2ae81ea73b,,md5_b1b7f9fdf0bd61c774475bdb725a90ef,train
1e529a1c7968b269,PCOS/infected/Image_SETB_781.jpg,Image_SETB_781.jpg,infected,1,.jpg,17277,True,280,259,RGB,28d49f08c78224bc8a5b668c6a70dca9,83635e866dc94676,,md5_28d49f08c78224bc8a5b668c6a70dca9,train
6d12ad50e08bca38,PCOS/infected/Image_SETB_782.jpg,Image_SETB_782.jpg,infected,1,.jpg,17277,True,280,259,RGB,28d49f08c78224bc8a5b668c6a70dca9,83635e866dc94676,,md5_28d49f08c78224bc8a5b668c6a70dca9,train
c6c2332600403516,PCOS/infected/Image_SETB_783.jpg,Image_SETB_783.jpg,infected,1,.jpg,11549,True,233,216,RGB,67c57c80aced13f454f1dcb3c480bd69,87c75c94ec6a9945,,md5_67c57c80aced13f454f1dcb3c480bd69,train
ae5329131cefb469,PCOS/infected/Image_SETB_784.jpg,Image_SETB_784.jpg,infected,1,.jpg,11549,True,233,216,RGB,67c57c80aced13f454f1dcb3c480bd69,87c75c94ec6a9945,,md5_67c57c80aced13f454f1dcb3c480bd69,train
81372fe82404ecff,PCOS/infected/Image_SETB_785.jpg,Image_SETB_785.jpg,infected,1,.jpg,17484,True,343,343,RGB,0f6fc992a28deb6110f12a50b122010b,a54aa4ef62bc2eb0,,md5_0f6fc992a28deb6110f12a50b122010b,train
b1a29375c001b76c,PCOS/infected/Image_SETB_786.jpg,Image_SETB_786.jpg,infected,1,.jpg,17484,True,343,343,RGB,0f6fc992a28deb6110f12a50b122010b,a54aa4ef62bc2eb0,,md5_0f6fc992a28deb6110f12a50b122010b,train
dcc49d74296987ec,PCOS/infected/Image_SETB_787.jpg,Image_SETB_787.jpg,infected,1,.jpg,17736,True,280,259,RGB,fae07ada2b815ab9a6c36f959b1e9bcb,8057166a5c743f9b,,md5_fae07ada2b815ab9a6c36f959b1e9bcb,train
49da7b8bbde1766e,PCOS/infected/Image_SETB_788.jpg,Image_SETB_788.jpg,infected,1,.jpg,17736,True,280,259,RGB,fae07ada2b815ab9a6c36f959b1e9bcb,8057166a5c743f9b,,md5_fae07ada2b815ab9a6c36f959b1e9bcb,train
88e650a6207bb28a,PCOS/infected/Image_SETB_789.jpg,Image_SETB_789.jpg,infected,1,.jpg,14677,True,300,300,RGB,2e644d4ec1163512e97ab696a786fcdb,80a96b5ab42deb4b,,md5_2e644d4ec1163512e97ab696a786fcdb,train
b23a0e610b264b81,PCOS/infected/Image_SETB_790.jpg,Image_SETB_790.jpg,infected,1,.jpg,14677,True,300,300,RGB,2e644d4ec1163512e97ab696a786fcdb,80a96b5ab42deb4b,,md5_2e644d4ec1163512e97ab696a786fcdb,train
115278b0a0af78f4,PCOS/infected/Image_SETB_791.jpg,Image_SETB_791.jpg,infected,1,.jpg,13700,True,300,300,RGB,3b0e05cb7f87cacc516cfdcad0bff03e,9435e94ab256cb53,,md5_3b0e05cb7f87cacc516cfdcad0bff03e,test
ac107bbd046b81f4,PCOS/infected/Image_SETB_792.jpg,Image_SETB_792.jpg,infected,1,.jpg,13700,True,300,300,RGB,3b0e05cb7f87cacc516cfdcad0bff03e,9435e94ab256cb53,,md5_3b0e05cb7f87cacc516cfdcad0bff03e,test
641a24ef46158043,PCOS/infected/Image_SETB_793.jpg,Image_SETB_793.jpg,infected,1,.jpg,12619,True,233,216,RGB,7128e3174425a097db3117d4242ee0e9,fd29c1326b3907ac,,md5_7128e3174425a097db3117d4242ee0e9,train
1e672f5e73a74185,PCOS/infected/Image_SETB_794.jpg,Image_SETB_794.jpg,infected,1,.jpg,12619,True,233,216,RGB,7128e3174425a097db3117d4242ee0e9,fd29c1326b3907ac,,md5_7128e3174425a097db3117d4242ee0e9,train
aa2f7a3774200faf,PCOS/infected/Image_SETB_795.jpg,Image_SETB_795.jpg,infected,1,.jpg,14597,True,300,300,RGB,d3f7933d93e22c01e0a85b76d4d2d45b,d4346f59726d1913,,md5_d3f7933d93e22c01e0a85b76d4d2d45b,test
a8f53fbfedcab343,PCOS/infected/Image_SETB_796.jpg,Image_SETB_796.jpg,infected,1,.jpg,14597,True,300,300,RGB,d3f7933d93e22c01e0a85b76d4d2d45b,d4346f59726d1913,,md5_d3f7933d93e22c01e0a85b76d4d2d45b,test
04aade00ee72dcc9,PCOS/infected/Image_SETB_797.jpg,Image_SETB_797.jpg,infected,1,.jpg,12288,True,233,216,RGB,80117947752076d963d869b86fa65dec,835aa66c5a3d89e6,,md5_80117947752076d963d869b86fa65dec,train
191c203c7ee666e2,PCOS/infected/Image_SETB_798.jpg,Image_SETB_798.jpg,infected,1,.jpg,12288,True,233,216,RGB,80117947752076d963d869b86fa65dec,835aa66c5a3d89e6,,md5_80117947752076d963d869b86fa65dec,train
d84c4444d3bac0d7,PCOS/infected/Image_SETB_799.jpg,Image_SETB_799.jpg,infected,1,.jpg,12520,True,299,266,RGB,14b0767991162a70c74665b9e989556c,a961c9f691b03e87,,md5_14b0767991162a70c74665b9e989556c,train
42ca2b69c0f52f05,PCOS/infected/Image_SETB_800.jpg,Image_SETB_800.jpg,infected,1,.jpg,12520,True,299,266,RGB,14b0767991162a70c74665b9e989556c,a961c9f691b03e87,,md5_14b0767991162a70c74665b9e989556c,train
a6e7e9fffc5e60eb,PCOS/infected/Image_SETB_801.jpg,Image_SETB_801.jpg,infected,1,.jpg,14775,True,300,300,RGB,d8ef812fc2366c86e28fa9216aca3f38,95b46adab0ec9986,,md5_d8ef812fc2366c86e28fa9216aca3f38,train
003260bc765e0775,PCOS/infected/Image_SETB_802.jpg,Image_SETB_802.jpg,infected,1,.jpg,14775,True,300,300,RGB,d8ef812fc2366c86e28fa9216aca3f38,95b46adab0ec9986,,md5_d8ef812fc2366c86e28fa9216aca3f38,train
d1a337ae3ff575e7,PCOS/infected/Image_SETB_803.jpg,Image_SETB_803.jpg,infected,1,.jpg,16657,True,343,343,RGB,04eeba980d99f7152ce783369c344a5b,b24ea56c1236e9da,,md5_04eeba980d99f7152ce783369c344a5b,val
2e4c674d4bb4b41e,PCOS/infected/Image_SETB_804.jpg,Image_SETB_804.jpg,infected,1,.jpg,16657,True,343,343,RGB,04eeba980d99f7152ce783369c344a5b,b24ea56c1236e9da,,md5_04eeba980d99f7152ce783369c344a5b,val
91334d05ed370987,PCOS/infected/Image_SETB_805.jpg,Image_SETB_805.jpg,infected,1,.jpg,14227,True,320,320,RGB,016bdd30188b2afabb0c2ce78b812702,a5d286adda908ee3,,md5_016bdd30188b2afabb0c2ce78b812702,val
a523474cd5e5e9dd,PCOS/infected/Image_SETB_806.jpg,Image_SETB_806.jpg,infected,1,.jpg,14227,True,320,320,RGB,016bdd30188b2afabb0c2ce78b812702,a5d286adda908ee3,,md5_016bdd30188b2afabb0c2ce78b812702,val
227c54fabf01f801,PCOS/infected/Image_SETB_807.jpg,Image_SETB_807.jpg,infected,1,.jpg,12306,True,233,216,RGB,3f81671d3b038a27e00603005ca6ef4d,db3e44d813c3a4bc,,md5_3f81671d3b038a27e00603005ca6ef4d,train
0fb5d4f04eea3a45,PCOS/infected/Image_SETB_808.jpg,Image_SETB_808.jpg,infected,1,.jpg,12306,True,233,216,RGB,3f81671d3b038a27e00603005ca6ef4d,db3e44d813c3a4bc,,md5_3f81671d3b038a27e00603005ca6ef4d,train
98da7608cea87b8f,PCOS/infected/Image_SETB_809.jpg,Image_SETB_809.jpg,infected,1,.jpg,10178,True,225,225,RGB,372515b43c837c7476c3da4bb17866a2,95b5685ab741791a,,md5_372515b43c837c7476c3da4bb17866a2,train
c9a5ec9d8fc135a0,PCOS/infected/Image_SETB_810.jpg,Image_SETB_810.jpg,infected,1,.jpg,10178,True,225,225,RGB,372515b43c837c7476c3da4bb17866a2,95b5685ab741791a,,md5_372515b43c837c7476c3da4bb17866a2,train
14993fadba4bd221,PCOS/infected/Image_SETB_811.jpg,Image_SETB_811.jpg,infected,1,.jpg,9696,True,225,225,RGB,dd8b03e5c1964dcf54d0039c3d3ebce5,8421eb52b64fcb72,,md5_dd8b03e5c1964dcf54d0039c3d3ebce5,val
c0bfa9fa482c9a73,PCOS/infected/Image_SETB_812.jpg,Image_SETB_812.jpg,infected,1,.jpg,9696,True,225,225,RGB,dd8b03e5c1964dcf54d0039c3d3ebce5,8421eb52b64fcb72,,md5_dd8b03e5c1964dcf54d0039c3d3ebce5,val
e25199e8a3ca909e,PCOS/infected/Image_SETB_813.jpg,Image_SETB_813.jpg,infected,1,.jpg,16083,True,280,259,RGB,f1db98f8b099c056a1fa938571be9bbd,80a85bd2b33dcd4b,,md5_f1db98f8b099c056a1fa938571be9bbd,train
5d69aac642a9e718,PCOS/infected/Image_SETB_814.jpg,Image_SETB_814.jpg,infected,1,.jpg,16083,True,280,259,RGB,f1db98f8b099c056a1fa938571be9bbd,80a85bd2b33dcd4b,,md5_f1db98f8b099c056a1fa938571be9bbd,train
35c8856e59c719e1,PCOS/infected/Image_SETB_815.jpg,Image_SETB_815.jpg,infected,1,.jpg,11360,True,299,266,RGB,a97a08651388dee47543a21b5bc6fedc,f89d85c383caa699,,md5_a97a08651388dee47543a21b5bc6fedc,train
332b8fb5d4619669,PCOS/infected/Image_SETB_816.jpg,Image_SETB_816.jpg,infected,1,.jpg,11360,True,299,266,RGB,a97a08651388dee47543a21b5bc6fedc,f89d85c383caa699,,md5_a97a08651388dee47543a21b5bc6fedc,train
16acfd4a2c78c10a,PCOS/infected/Image_SETB_817.jpg,Image_SETB_817.jpg,infected,1,.jpg,8870,True,225,225,RGB,02c566ea9941931d1b0c0980ae940b50,94abc9f0a790674d,,md5_02c566ea9941931d1b0c0980ae940b50,train
1abe13ed93ae1478,PCOS/infected/Image_SETB_818.jpg,Image_SETB_818.jpg,infected,1,.jpg,8870,True,225,225,RGB,02c566ea9941931d1b0c0980ae940b50,94abc9f0a790674d,,md5_02c566ea9941931d1b0c0980ae940b50,train
66b2fc74597da19f,PCOS/infected/Image_SETB_819.jpg,Image_SETB_819.jpg,infected,1,.jpg,15994,True,280,259,RGB,bc0a95be7095e72ceeac325400bb573d,d4b949c1b066cf69,,md5_bc0a95be7095e72ceeac325400bb573d,val
aba6b19f5a8ad0c8,PCOS/infected/Image_SETB_820.jpg,Image_SETB_820.jpg,infected,1,.jpg,15994,True,280,259,RGB,bc0a95be7095e72ceeac325400bb573d,d4b949c1b066cf69,,md5_bc0a95be7095e72ceeac325400bb573d,val
8ddc7325f59e570e,PCOS/infected/Image_SETB_821.jpg,Image_SETB_821.jpg,infected,1,.jpg,13666,True,300,300,RGB,6c895da7626c8a03fcc9d85754e54866,8122ff55a44af2b9,,md5_6c895da7626c8a03fcc9d85754e54866,train
16f3be34274d6bc4,PCOS/infected/Image_SETB_822.jpg,Image_SETB_822.jpg,infected,1,.jpg,13666,True,300,300,RGB,6c895da7626c8a03fcc9d85754e54866,8122ff55a44af2b9,,md5_6c895da7626c8a03fcc9d85754e54866,train
d8cfcc9a7b1afbfa,PCOS/infected/Image_SETB_823.jpg,Image_SETB_823.jpg,infected,1,.jpg,13047,True,300,300,RGB,ca64d3d35b95f724745c641f091293c1,8028eb5bb7b40dcb,,md5_ca64d3d35b95f724745c641f091293c1,val
435d4bb6bd71776c,PCOS/infected/Image_SETB_824.jpg,Image_SETB_824.jpg,infected,1,.jpg,13047,True,300,300,RGB,ca64d3d35b95f724745c641f091293c1,8028eb5bb7b40dcb,,md5_ca64d3d35b95f724745c641f091293c1,val
6b74136b66593015,PCOS/infected/Image_SETB_825.jpg,Image_SETB_825.jpg,infected,1,.jpg,12870,True,299,266,RGB,56c93724b4f399933f33fa7acd8630a8,81c697eae4eee098,,md5_56c93724b4f399933f33fa7acd8630a8,train
7ac74ea6fcfd590f,PCOS/infected/Image_SETB_826.jpg,Image_SETB_826.jpg,infected,1,.jpg,12870,True,299,266,RGB,56c93724b4f399933f33fa7acd8630a8,81c697eae4eee098,,md5_56c93724b4f399933f33fa7acd8630a8,train
f981475c4a7133d4,PCOS/infected/Image_SETB_827.jpg,Image_SETB_827.jpg,infected,1,.jpg,13637,True,300,300,RGB,fe61d8c4003500f6549d52619849ff12,8121eb57b44ccf72,,md5_fe61d8c4003500f6549d52619849ff12,train
081685e82035e75c,PCOS/infected/Image_SETB_828.jpg,Image_SETB_828.jpg,infected,1,.jpg,13637,True,300,300,RGB,fe61d8c4003500f6549d52619849ff12,8121eb57b44ccf72,,md5_fe61d8c4003500f6549d52619849ff12,train
bd17ce64122411b4,PCOS/infected/Image_SETB_829.jpg,Image_SETB_829.jpg,infected,1,.jpg,9471,True,225,225,RGB,f41383a1e5c4c9edab1f96e56c4d88c3,81615737e95ec741,,md5_f41383a1e5c4c9edab1f96e56c4d88c3,train
35b45a00ba0e4156,PCOS/infected/Image_SETB_830.jpg,Image_SETB_830.jpg,infected,1,.jpg,9471,True,225,225,RGB,f41383a1e5c4c9edab1f96e56c4d88c3,81615737e95ec741,,md5_f41383a1e5c4c9edab1f96e56c4d88c3,train
235bf7b088087a74,PCOS/infected/Image_SETB_831.jpg,Image_SETB_831.jpg,infected,1,.jpg,12206,True,233,216,RGB,e2d340589f36fa22af67bdfa26c3cad9,dc2441b327ad39c7,,md5_e2d340589f36fa22af67bdfa26c3cad9,test
6849f5fc54137401,PCOS/infected/Image_SETB_832.jpg,Image_SETB_832.jpg,infected,1,.jpg,12206,True,233,216,RGB,e2d340589f36fa22af67bdfa26c3cad9,dc2441b327ad39c7,,md5_e2d340589f36fa22af67bdfa26c3cad9,test
92e69bbdafe7825a,PCOS/infected/Image_SETB_833.jpg,Image_SETB_833.jpg,infected,1,.jpg,16557,True,343,343,RGB,affec3b75af6b64e3e237b4add0f00b9,a55a24ee73382af2,,md5_affec3b75af6b64e3e237b4add0f00b9,test
ed99ff3080ad5ba5,PCOS/infected/Image_SETB_834.jpg,Image_SETB_834.jpg,infected,1,.jpg,16557,True,343,343,RGB,affec3b75af6b64e3e237b4add0f00b9,a55a24ee73382af2,,md5_affec3b75af6b64e3e237b4add0f00b9,test
0bd4d2c15b147155,PCOS/infected/Image_SETB_835.jpg,Image_SETB_835.jpg,infected,1,.jpg,18463,True,280,259,RGB,97baab0890d1b9ee122a0d6eadc407da,c02b4bb54e6b3e0d,,md5_97baab0890d1b9ee122a0d6eadc407da,train
960a7572d4d154d8,PCOS/infected/Image_SETB_836.jpg,Image_SETB_836.jpg,infected,1,.jpg,18463,True,280,259,RGB,97baab0890d1b9ee122a0d6eadc407da,c02b4bb54e6b3e0d,,md5_97baab0890d1b9ee122a0d6eadc407da,train
500dda336f76a6a9,PCOS/infected/Image_SETB_837.jpg,Image_SETB_837.jpg,infected,1,.jpg,12418,True,233,216,RGB,0f25ead07ecac33d6064eb5f69dba94b,df3c49d032c36939,,md5_0f25ead07ecac33d6064eb5f69dba94b,train
12b365182f1f2c88,PCOS/infected/Image_SETB_838.jpg,Image_SETB_838.jpg,infected,1,.jpg,12418,True,233,216,RGB,0f25ead07ecac33d6064eb5f69dba94b,df3c49d032c36939,,md5_0f25ead07ecac33d6064eb5f69dba94b,train
7a7e046463ef4bd5,PCOS/infected/Image_SETB_839.jpg,Image_SETB_839.jpg,infected,1,.jpg,11318,True,299,266,RGB,6ed1f89f2c1bec6b8d944aee35f9cf88,ff5f883494853598,,md5_6ed1f89f2c1bec6b8d944aee35f9cf88,val
da305eaf06e60491,PCOS/infected/Image_SETB_840.jpg,Image_SETB_840.jpg,infected,1,.jpg,11318,True,299,266,RGB,6ed1f89f2c1bec6b8d944aee35f9cf88,ff5f883494853598,,md5_6ed1f89f2c1bec6b8d944aee35f9cf88,val
85d5288bf77a3e12,PCOS/infected/Image_SETB_841.jpg,Image_SETB_841.jpg,infected,1,.jpg,17580,True,280,259,RGB,ab603c95762f1787062556bd2daa65ae,813b4f344a33bcab,,md5_ab603c95762f1787062556bd2daa65ae,train
ef1bc348b867d20e,PCOS/infected/Image_SETB_842.jpg,Image_SETB_842.jpg,infected,1,.jpg,17580,True,280,259,RGB,ab603c95762f1787062556bd2daa65ae,813b4f344a33bcab,,md5_ab603c95762f1787062556bd2daa65ae,train
54f1da5b416707a4,PCOS/infected/Image_SETB_843.jpg,Image_SETB_843.jpg,infected,1,.jpg,16472,True,343,343,RGB,1b9908351773b0164725d30c93e40e0d,a9d4acaad2b8c2b3,,md5_1b9908351773b0164725d30c93e40e0d,test
1265161e6e0a82e0,PCOS/infected/Image_SETB_844.jpg,Image_SETB_844.jpg,infected,1,.jpg,16472,True,343,343,RGB,1b9908351773b0164725d30c93e40e0d,a9d4acaad2b8c2b3,,md5_1b9908351773b0164725d30c93e40e0d,test
ea7d7688c1e9f42b,PCOS/infected/Image_SETB_845.jpg,Image_SETB_845.jpg,infected,1,.jpg,13640,True,320,320,RGB,dba6acc245ecb9da4ccd84fa3c99ed23,db6419b32f01368f,,md5_dba6acc245ecb9da4ccd84fa3c99ed23,train
11fbbb226818e583,PCOS/infected/Image_SETB_846.jpg,Image_SETB_846.jpg,infected,1,.jpg,13640,True,320,320,RGB,dba6acc245ecb9da4ccd84fa3c99ed23,db6419b32f01368f,,md5_dba6acc245ecb9da4ccd84fa3c99ed23,train
17f8bfcc7a4f3917,PCOS/infected/Image_SETB_847.jpg,Image_SETB_847.jpg,infected,1,.jpg,19019,True,280,259,RGB,ae587823f3c595f66813b45d309ac735,817a1ea64dc276dc,,md5_ae587823f3c595f66813b45d309ac735,val
1f0f92e1889bdc47,PCOS/infected/Image_SETB_848.jpg,Image_SETB_848.jpg,infected,1,.jpg,19019,True,280,259,RGB,ae587823f3c595f66813b45d309ac735,817a1ea64dc276dc,,md5_ae587823f3c595f66813b45d309ac735,val
627416b1be4f96d6,PCOS/infected/Image_SETB_849.jpg,Image_SETB_849.jpg,infected,1,.jpg,8726,True,225,225,RGB,1bf56e9a111c551c579770cf20922956,8521e94bf2b44dcb,,md5_1bf56e9a111c551c579770cf20922956,test
1c8f460063847d3e,PCOS/infected/Image_SETB_850.jpg,Image_SETB_850.jpg,infected,1,.jpg,8726,True,225,225,RGB,1bf56e9a111c551c579770cf20922956,8521e94bf2b44dcb,,md5_1bf56e9a111c551c579770cf20922956,test
cf8e0c794c02b512,PCOS/infected/Image_SETB_851.jpg,Image_SETB_851.jpg,infected,1,.jpg,14922,True,320,320,RGB,4057c45f0d9218ec89fff12e873b9624,a55286add8589fe2,,md5_4057c45f0d9218ec89fff12e873b9624,train
c9f3ea54ed68acc2,PCOS/infected/Image_SETB_852.jpg,Image_SETB_852.jpg,infected,1,.jpg,14922,True,320,320,RGB,4057c45f0d9218ec89fff12e873b9624,a55286add8589fe2,,md5_4057c45f0d9218ec89fff12e873b9624,train
e8ccab1a5f2dacf2,PCOS/infected/Image_SETB_853.jpg,Image_SETB_853.jpg,infected,1,.jpg,13737,True,320,320,RGB,cefe7335bfcd3035f2ad2ceb81e059df,8a45d50c8a4f67bb,,md5_cefe7335bfcd3035f2ad2ceb81e059df,train
2f227225f3fbf0c1,PCOS/infected/Image_SETB_854.jpg,Image_SETB_854.jpg,infected,1,.jpg,13737,True,320,320,RGB,cefe7335bfcd3035f2ad2ceb81e059df,8a45d50c8a4f67bb,,md5_cefe7335bfcd3035f2ad2ceb81e059df,train
fe947abd9c7ceb22,PCOS/infected/Image_SETB_855.jpg,Image_SETB_855.jpg,infected,1,.jpg,13369,True,320,320,RGB,7f8fecf29bdb7e8de4c460290d85749d,add6a9fad20c4631,,md5_7f8fecf29bdb7e8de4c460290d85749d,val
08cbe7104f070c0d,PCOS/infected/Image_SETB_856.jpg,Image_SETB_856.jpg,infected,1,.jpg,13369,True,320,320,RGB,7f8fecf29bdb7e8de4c460290d85749d,add6a9fad20c4631,,md5_7f8fecf29bdb7e8de4c460290d85749d,val
bd62b0818e939004,PCOS/infected/Image_SETB_857.jpg,Image_SETB_857.jpg,infected,1,.jpg,12204,True,299,266,RGB,eaa4acc257c60b990928a57614bc8b2f,ff9c94c0e1e8a391,,md5_eaa4acc257c60b990928a57614bc8b2f,test
d5b6edb684855229,PCOS/infected/Image_SETB_858.jpg,Image_SETB_858.jpg,infected,1,.jpg,12204,True,299,266,RGB,eaa4acc257c60b990928a57614bc8b2f,ff9c94c0e1e8a391,,md5_eaa4acc257c60b990928a57614bc8b2f,test
a1ae129181ffc650,PCOS/infected/Image_SETB_859.jpg,Image_SETB_859.jpg,infected,1,.jpg,17474,True,280,259,RGB,b6cf3e0f4d59a1baf37bf48196bc65b5,80e25f862fcdc267,,md5_b6cf3e0f4d59a1baf37bf48196bc65b5,train
a1ff4e34106a2c9e,PCOS/infected/Image_SETB_860.jpg,Image_SETB_860.jpg,infected,1,.jpg,17474,True,280,259,RGB,b6cf3e0f4d59a1baf37bf48196bc65b5,80e25f862fcdc267,,md5_b6cf3e0f4d59a1baf37bf48196bc65b5,train
b3213b73f93aa3e8,PCOS/infected/Image_SETB_861.jpg,Image_SETB_861.jpg,infected,1,.jpg,13620,True,300,300,RGB,be365e4acf490d75025555c3f4f27489,8b2bea56a509de46,,md5_be365e4acf490d75025555c3f4f27489,train
281a98de855d8d71,PCOS/infected/Image_SETB_862.jpg,Image_SETB_862.jpg,infected,1,.jpg,13620,True,300,300,RGB,be365e4acf490d75025555c3f4f27489,8b2bea56a509de46,,md5_be365e4acf490d75025555c3f4f27489,train
1347b2d55989cdb8,PCOS/infected/Image_SETB_863.jpg,Image_SETB_863.jpg,infected,1,.jpg,18037,True,280,259,RGB,99fe1fe3f918e2d06d59089ad7833203,c05317ab4f52359d,,md5_99fe1fe3f918e2d06d59089ad7833203,train
600cfc8724711c99,PCOS/infected/Image_SETB_864.jpg,Image_SETB_864.jpg,infected,1,.jpg,18037,True,280,259,RGB,99fe1fe3f918e2d06d59089ad7833203,c05317ab4f52359d,,md5_99fe1fe3f918e2d06d59089ad7833203,train
8f080a41a672b5dc,PCOS/infected/Image_SETB_865.jpg,Image_SETB_865.jpg,infected,1,.jpg,13991,True,300,300,RGB,0aba17856eccf62e6b61e4c3d07d9c07,8060d707ac5ff738,,md5_0aba17856eccf62e6b61e4c3d07d9c07,train
85aba03f9fe982ef,PCOS/infected/Image_SETB_866.jpg,Image_SETB_866.jpg,infected,1,.jpg,13991,True,300,300,RGB,0aba17856eccf62e6b61e4c3d07d9c07,8060d707ac5ff738,,md5_0aba17856eccf62e6b61e4c3d07d9c07,train
639601b7bb27527b,PCOS/infected/Image_SETB_867.jpg,Image_SETB_867.jpg,infected,1,.jpg,13632,True,300,300,RGB,f85f49e5a3d43adf217aa9b5ed6338d7,852da94bb2364de9,,md5_f85f49e5a3d43adf217aa9b5ed6338d7,train
bc19e4aea6349c2c,PCOS/infected/Image_SETB_868.jpg,Image_SETB_868.jpg,infected,1,.jpg,13632,True,300,300,RGB,f85f49e5a3d43adf217aa9b5ed6338d7,852da94bb2364de9,,md5_f85f49e5a3d43adf217aa9b5ed6338d7,train
6e1a37a5dabdf025,PCOS/infected/Image_SETB_869.jpg,Image_SETB_869.jpg,infected,1,.jpg,17286,True,343,343,RGB,29f459199151c7403d9ec4aa1b9f54b2,a55647a5503d0f6b,,md5_29f459199151c7403d9ec4aa1b9f54b2,train
9a827fa166526e8d,PCOS/infected/Image_SETB_870.jpg,Image_SETB_870.jpg,infected,1,.jpg,17286,True,343,343,RGB,29f459199151c7403d9ec4aa1b9f54b2,a55647a5503d0f6b,,md5_29f459199151c7403d9ec4aa1b9f54b2,train
1445381ae97d0a68,PCOS/infected/Image_SETB_871.jpg,Image_SETB_871.jpg,infected,1,.jpg,12025,True,233,216,RGB,2ed4b7f5c020b7594a382bf9d8ca3dbd,a00bab3c4ab5cde3,,md5_2ed4b7f5c020b7594a382bf9d8ca3dbd,train
503726e910019666,PCOS/infected/Image_SETB_872.jpg,Image_SETB_872.jpg,infected,1,.jpg,12025,True,233,216,RGB,2ed4b7f5c020b7594a382bf9d8ca3dbd,a00bab3c4ab5cde3,,md5_2ed4b7f5c020b7594a382bf9d8ca3dbd,train
d5eb4984c0f7c717,PCOS/infected/Image_SETB_873.jpg,Image_SETB_873.jpg,infected,1,.jpg,15774,True,280,259,RGB,9eb6ad341a8644624c0d693e9ae14132,d0b40dc9b136c7e9,,md5_9eb6ad341a8644624c0d693e9ae14132,train
cffa32d164fc081f,PCOS/infected/Image_SETB_874.jpg,Image_SETB_874.jpg,infected,1,.jpg,15774,True,280,259,RGB,9eb6ad341a8644624c0d693e9ae14132,d0b40dc9b136c7e9,,md5_9eb6ad341a8644624c0d693e9ae14132,train
c07db984fd89cbd3,PCOS/infected/Image_SETB_875.jpg,Image_SETB_875.jpg,infected,1,.jpg,13826,True,320,320,RGB,56b95da840652798a697f3e941396c04,d2e992a68db0cfc1,,md5_56b95da840652798a697f3e941396c04,train
c3ca3152d783ec94,PCOS/infected/Image_SETB_876.jpg,Image_SETB_876.jpg,infected,1,.jpg,13826,True,320,320,RGB,56b95da840652798a697f3e941396c04,d2e992a68db0cfc1,,md5_56b95da840652798a697f3e941396c04,train
806e5b93312c5154,PCOS/infected/Image_SETB_877.jpg,Image_SETB_877.jpg,infected,1,.jpg,14675,True,320,320,RGB,339480cb04c204a703f090fb5ccfcd6f,954a8aa5f979b80d,,md5_339480cb04c204a703f090fb5ccfcd6f,train
e74d595c1aadceab,PCOS/infected/Image_SETB_878.jpg,Image_SETB_878.jpg,infected,1,.jpg,14675,True,320,320,RGB,339480cb04c204a703f090fb5ccfcd6f,954a8aa5f979b80d,,md5_339480cb04c204a703f090fb5ccfcd6f,train
8b235e850ef29d6d,PCOS/infected/Image_SETB_879.jpg,Image_SETB_879.jpg,infected,1,.jpg,19310,True,280,259,RGB,ad15aa8960b276f7681f9513868692a3,f00ac3b54f731719,,md5_ad15aa8960b276f7681f9513868692a3,train
0b676d15284ecc2a,PCOS/infected/Image_SETB_880.jpg,Image_SETB_880.jpg,infected,1,.jpg,19310,True,280,259,RGB,ad15aa8960b276f7681f9513868692a3,f00ac3b54f731719,,md5_ad15aa8960b276f7681f9513868692a3,train
049fbd2ef944946f,PCOS/infected/Image_SETB_881.jpg,Image_SETB_881.jpg,infected,1,.jpg,9760,True,225,225,RGB,3621fa61957f38dc8bca12ae5807eecb,8eab6858b70dc95a,,md5_3621fa61957f38dc8bca12ae5807eecb,test
7ba13e9589439a9c,PCOS/infected/Image_SETB_882.jpg,Image_SETB_882.jpg,infected,1,.jpg,9760,True,225,225,RGB,3621fa61957f38dc8bca12ae5807eecb,8eab6858b70dc95a,,md5_3621fa61957f38dc8bca12ae5807eecb,test
4a08daf94937e034,PCOS/infected/Image_SETB_883.jpg,Image_SETB_883.jpg,infected,1,.jpg,16217,True,343,343,RGB,5a44237063682d9e794c61e8460125dd,a955d52caf43b11c,,md5_5a44237063682d9e794c61e8460125dd,train
827c14879122afe8,PCOS/infected/Image_SETB_884.jpg,Image_SETB_884.jpg,infected,1,.jpg,16217,True,343,343,RGB,5a44237063682d9e794c61e8460125dd,a955d52caf43b11c,,md5_5a44237063682d9e794c61e8460125dd,train
