image_id,rel_path,class_name,label,exact_group_id,phash,near_group_id,group_size,classes,labels,representative_rel_path,split
278e0a2c5b275dd7,PCOS/infected/Image_864.jpg,infected,1,md5_99fe1fe3f918e2d06d59089ad7833203,c05317ab4f52359d,phash_000409,6,infected,1,PCOS/infected/Image_863.jpg,val
1775b63c0c2d795e,PCOS/infected/Image_865.jpg,infected,1,md5_0aba17856eccf62e6b61e4c3d07d9c07,8060d707ac5ff738,phash_000410,6,infected,1,PCOS/infected/Image_865.jpg,train
20cdded72c23650c,PCOS/infected/Image_866.jpg,infected,1,md5_0aba17856eccf62e6b61e4c3d07d9c07,8060d707ac5ff738,phash_000410,6,infected,1,PCOS/infected/Image_865.jpg,train
d7d7c7581381de16,PCOS/infected/Image_867.jpg,infected,1,md5_f85f49e5a3d43adf217aa9b5ed6338d7,852da94bb2364de9,phash_000411,6,infected,1,PCOS/infected/Image_867.jpg,val
7586fa04c341b3e9,PCOS/infected/Image_868.jpg,infected,1,md5_f85f49e5a3d43adf217aa9b5ed6338d7,852da94bb2364de9,phash_000411,6,infected,1,PCOS/infected/Image_867.jpg,val
6ebb933478674958,PCOS/infected/Image_869.jpg,infected,1,md5_29f459199151c7403d9ec4aa1b9f54b2,a55647a5503d0f6b,phash_000412,6,infected,1,PCOS/infected/Image_869.jpg,train
d6fcda4bae0e7bd6,PCOS/infected/Image_870.jpg,infected,1,md5_29f459199151c7403d9ec4aa1b9f54b2,a55647a5503d0f6b,phash_000412,6,infected,1,PCOS/infected/Image_869.jpg,train
f2a1bd44a829c5f9,PCOS/infected/Image_871.jpg,infected,1,md5_2ed4b7f5c020b7594a382bf9d8ca3dbd,a00bab3c4ab5cde3,phash_000413,6,infected,1,PCOS/infected/Image_871.jpg,train
d3ea1d4df368d861,PCOS/infected/Image_872.jpg,infected,1,md5_2ed4b7f5c020b7594a382bf9d8ca3dbd,a00bab3c4ab5cde3,phash_000413,6,infected,1,PCOS/infected/Image_871.jpg,train
f394b096a3d0a97b,PCOS/infected/Image_873.jpg,infected,1,md5_9eb6ad341a8644624c0d693e9ae14132,d0b40dc9b136c7e9,phash_000414,6,infected,1,PCOS/infected/Image_873.jpg,val
839504573ba0efd4,PCOS/infected/Image_874.jpg,infected,1,md5_9eb6ad341a8644624c0d693e9ae14132,d0b40dc9b136c7e9,phash_000414,6,infected,1,PCOS/infected/Image_873.jpg,val
6314c61329c07f91,PCOS/infected/Image_875.jpg,infected,1,md5_56b95da840652798a697f3e941396c04,d2e992a68db0cfc1,phash_000415,6,infected,1,PCOS/infected/Image_875.jpg,val
ad4fea858793fc03,PCOS/infected/Image_876.jpg,infected,1,md5_56b95da840652798a697f3e941396c04,d2e992a68db0cfc1,phash_000415,6,infected,1,PCOS/infected/Image_875.jpg,val
192f96b657604764,PCOS/infected/Image_877.jpg,infected,1,md5_339480cb04c204a703f090fb5ccfcd6f,954a8aa5f979b80d,phash_000086,12,infected,1,PCOS/infected/Image_159.jpg,train
f3772be5cea560d3,PCOS/infected/Image_878.jpg,infected,1,md5_339480cb04c204a703f090fb5ccfcd6f,954a8aa5f979b80d,phash_000086,12,infected,1,PCOS/infected/Image_159.jpg,train
aab689b2459326bc,PCOS/infected/Image_879.jpg,infected,1,md5_ad15aa8960b276f7681f9513868692a3,f00ac3b54f731719,phash_000416,6,infected,1,PCOS/infected/Image_879.jpg,train
bcca859c4787e37f,PCOS/infected/Image_880.jpg,infected,1,md5_ad15aa8960b276f7681f9513868692a3,f00ac3b54f731719,phash_000416,6,infected,1,PCOS/infected/Image_879.jpg,train
923061895d5d04da,PCOS/infected/Image_881.jpg,infected,1,md5_3621fa61957f38dc8bca12ae5807eecb,8eab6858b70dc95a,phash_000417,6,infected,1,PCOS/infected/Image_881.jpg,train
96d7a8c8b2742b24,PCOS/infected/Image_882.jpg,infected,1,md5_3621fa61957f38dc8bca12ae5807eecb,8eab6858b70dc95a,phash_000417,6,infected,1,PCOS/infected/Image_881.jpg,train
c6ebba834ed99978,PCOS/infected/Image_883.jpg,infected,1,md5_5a44237063682d9e794c61e8460125dd,a955d52caf43b11c,phash_000418,6,infected,1,PCOS/infected/Image_883.jpg,train
686c035691b59abb,PCOS/infected/Image_884.jpg,infected,1,md5_5a44237063682d9e794c61e8460125dd,a955d52caf43b11c,phash_000418,6,infected,1,PCOS/infected/Image_883.jpg,train
bd5d9a03356634bc,PCOS/infected/Image_885.jpg,infected,1,md5_a9d03648554b3e94818dcb9ac3ec7af0,812b5b8735cc63f2,phash_000419,6,infected,1,PCOS/infected/Image_885.jpg,val
06462ec26cf165ab,PCOS/infected/Image_886.jpg,infected,1,md5_a9d03648554b3e94818dcb9ac3ec7af0,812b5b8735cc63f2,phash_000419,6,infected,1,PCOS/infected/Image_885.jpg,val
0a959fe1fd9795bb,PCOS/infected/Image_887.jpg,infected,1,md5_f8b5fbf36e3a972f0cb283dfca36cf70,ae3b5055a740f22f,phash_000420,6,infected,1,PCOS/infected/Image_887.jpg,train
5d0fc958f8d4fdc8,PCOS/infected/Image_888.jpg,infected,1,md5_f8b5fbf36e3a972f0cb283dfca36cf70,ae3b5055a740f22f,phash_000420,6,infected,1,PCOS/infected/Image_887.jpg,train
f4b4f2f4cd997fbf,PCOS/infected/Image_889.jpg,infected,1,md5_fcfe478229a8c13951cdef0e1e4ca487,db246c9b6607a636,phash_000421,6,infected,1,PCOS/infected/Image_889.jpg,train
36675652aa712169,PCOS/infected/Image_890.jpg,infected,1,md5_fcfe478229a8c13951cdef0e1e4ca487,db246c9b6607a636,phash_000421,6,infected,1,PCOS/infected/Image_889.jpg,train
76ece4e1c123e779,PCOS/infected/Image_891.jpg,infected,1,md5_067f5ebb561ae1aa3daf77443fad639d,adc2daf6bb4c0d01,phash_000422,6,infected,1,PCOS/infected/Image_891.jpg,val
dba407b7a7da565e,PCOS/infected/Image_892.jpg,infected,1,md5_067f5ebb561ae1aa3daf77443fad639d,adc2daf6bb4c0d01,phash_000422,6,infected,1,PCOS/infected/Image_891.jpg,val
52fe60732eaadef1,PCOS/infected/Image_893.jpg,infected,1,md5_a1df6684cf7413eb129ace5d4bca9fd3,85c291eaaee9b89c,phash_000310,12,infected,1,PCOS/infected/Image_631.jpg,train
71b4d559b7b98e63,PCOS/infected/Image_894.jpg,infected,1,md5_a1df6684cf7413eb129ace5d4bca9fd3,85c291eaaee9b89c,phash_000310,12,infected,1,PCOS/infected/Image_631.jpg,train
5914b0cd5fa48ab7,PCOS/infected/Image_895.jpg,infected,1,md5_3cdfe5cc098a49b563880e41a2b63464,b552d225ad589f85,phash_000423,6,infected,1,PCOS/infected/Image_895.jpg,train
cc200b087dadc305,PCOS/infected/Image_896.jpg,infected,1,md5_3cdfe5cc098a49b563880e41a2b63464,b552d225ad589f85,phash_000423,6,infected,1,PCOS/infected/Image_895.jpg,train
ad922df145bc6654,PCOS/infected/Image_897.jpg,infected,1,md5_6df93e3632a9a7638869626f4701e85c,d2e9a0b6cc83e0fc,phash_000424,6,infected,1,PCOS/infected/Image_897.jpg,test
18bc24382713f769,PCOS/infected/Image_898.jpg,infected,1,md5_6df93e3632a9a7638869626f4701e85c,d2e9a0b6cc83e0fc,phash_000424,6,infected,1,PCOS/infected/Image_897.jpg,test
d49475437e0151ea,PCOS/infected/Image_899.jpg,infected,1,md5_13a60955f91b4d71338d5f8985676dbc,d4cbb4f998875306,phash_000289,12,infected,1,PCOS/infected/Image_589.jpg,train
4fc30632516e6f93,PCOS/infected/Image_900.jpg,infected,1,md5_13a60955f91b4d71338d5f8985676dbc,d4cbb4f998875306,phash_000289,12,infected,1,PCOS/infected/Image_589.jpg,train
bb8103a5ab992c7a,PCOS/infected/Image_901.jpg,infected,1,md5_7acb8c89db3011d6ffb76554b28cd7ea,d2d5dc809995be70,phash_000425,6,infected,1,PCOS/infected/Image_901.jpg,train
f86252d52fb4ce4b,PCOS/infected/Image_902.jpg,infected,1,md5_7acb8c89db3011d6ffb76554b28cd7ea,d2d5dc809995be70,phash_000425,6,infected,1,PCOS/infected/Image_901.jpg,train
6b9b3870ae57448f,PCOS/infected/Image_903.jpg,infected,1,md5_1c60d12743b26791f60b1bdde57bdbb7,95b56ad2b0e89b86,phash_000122,22,infected,1,PCOS/infected/Image_231.jpg,train
98c296abe3cc248e,PCOS/infected/Image_904.jpg,infected,1,md5_1c60d12743b26791f60b1bdde57bdbb7,95b56ad2b0e89b86,phash_000122,22,infected,1,PCOS/infected/Image_231.jpg,train
08dd93363ca70cda,PCOS/infected/Image_905.jpg,infected,1,md5_e026c5c37f2b153eda36566b156a7c05,a955d40dac46e799,phash_000426,6,infected,1,PCOS/infected/Image_905.jpg,train
fbe963b750b8c378,PCOS/infected/Image_906.jpg,infected,1,md5_e026c5c37f2b153eda36566b156a7c05,a955d40dac46e799,phash_000426,6,infected,1,PCOS/infected/Image_905.jpg,train
10f9add481a14bbb,PCOS/infected/Image_907.jpg,infected,1,md5_c570fcdf24d0369bf41423207e761120,8161fe8ae996a639,phash_000427,6,infected,1,PCOS/infected/Image_907.jpg,train
1997a344999764e6,PCOS/infected/Image_908.jpg,infected,1,md5_c570fcdf24d0369bf41423207e761120,8161fe8ae996a639,phash_000427,6,infected,1,PCOS/infected/Image_907.jpg,train
fc4ccf030651dad2,PCOS/infected/Image_909.jpg,infected,1,md5_3338cbf03a6f354b0a6a8b02cc5d0f1d,876d1de9508d6e31,phash_000428,6,infected,1,PCOS/infected/Image_909.jpg,train
ec01f4f90ca5b532,PCOS/infected/Image_910.jpg,infected,1,md5_3338cbf03a6f354b0a6a8b02cc5d0f1d,876d1de9508d6e31,phash_000428,6,infected,1,PCOS/infected/Image_909.jpg,train
43ccc2e15a89d0ee,PCOS/infected/Image_911.jpg,infected,1,md5_a78a29a7d6fbc12de22fbb712d3a7a6d,acb69150db29ccd6,phash_000429,6,infected,1,PCOS/infected/Image_911.jpg,val
663e4e98dd1a634c,PCOS/infected/Image_912.jpg,infected,1,md5_a78a29a7d6fbc12de22fbb712d3a7a6d,acb69150db29ccd6,phash_000429,6,infected,1,PCOS/infected/Image_911.jpg,val
f09047af34cc0889,PCOS/infected/Image_913.jpg,infected,1,md5_066d5906b2f93879ea612031b04c00b6,83ab5e86654cca76,phash_000430,6,infected,1,PCOS/infected/Image_913.jpg,train
665db37ef24ca96b,PCOS/infected/Image_914.jpg,infected,1,md5_066d5906b2f93879ea612031b04c00b6,83ab5e86654cca76,phash_000430,6,infected,1,PCOS/infected/Image_913.jpg,train
897f4d32db309d60,PCOS/infected/Image_915.jpg,infected,1,md5_90b3a50957737fd7dee02b7f58d921e8,d5b5ac4e9302e46d,phash_000431,6,infected,1,PCOS/infected/Image_915.jpg,train
3fe0fbd77914f0b1,PCOS/infected/Image_916.jpg,infected,1,md5_90b3a50957737fd7dee02b7f58d921e8,d5b5ac4e9302e46d,phash_000431,6,infected,1,PCOS/infected/Image_915.jpg,train
42d34d7647f281dd,PCOS/infected/Image_917.jpg,infected,1,md5_1e8a9476bda497122f529f0b188fabe5,87e67495683a9b4c,phash_000432,6,infected,1,PCOS/infected/Image_917.jpg,train
94f48f0ae6a24a32,PCOS/infected/Image_918.jpg,infected,1,md5_1e8a9476bda497122f529f0b188fabe5,87e67495683a9b4c,phash_000432,6,infected,1,PCOS/infected/Image_917.jpg,train
f79d893e10d47bc7,PCOS/infected/Image_919.jpg,infected,1,md5_80a7a21b27af0408f6b0a2f2f445a369,942e49d1ef91a6e4,phash_000433,6,infected,1,PCOS/infected/Image_919.jpg,train
7dc0b02c8646ced3,PCOS/infected/Image_920.jpg,infected,1,md5_80a7a21b27af0408f6b0a2f2f445a369,942e49d1ef91a6e4,phash_000433,6,infected,1,PCOS/infected/Image_919.jpg,train
0f7c6ddbbd838b06,PCOS/infected/Image_921.jpg,infected,1,md5_796debb7d369bcb7e94f4cf6b67a021a,8521eb52b44fcbb4,phash_000434,6,infected,1,PCOS/infected/Image_921.jpg,test
024bc7db1c7a8bd7,PCOS/infected/Image_922.jpg,infected,1,md5_796debb7d369bcb7e94f4cf6b67a021a,8521eb52b44fcbb4,phash_000434,6,infected,1,PCOS/infected/Image_921.jpg,test
ac2cf34359dfffec,PCOS/infected/Image_923.jpg,infected,1,md5_d428d9e7181f86e577bae0abdb2dfcb6,b5aa9693945fd848,phash_000435,6,infected,1,PCOS/infected/Image_923.jpg,train
808faf3c2cbde141,PCOS/infected/Image_924.jpg,infected,1,md5_d428d9e7181f86e577bae0abdb2dfcb6,b5aa9693945fd848,phash_000435,6,infected,1,PCOS/infected/Image_923.jpg,train
816000aadc9debcf,PCOS/infected/Image_925.jpg,infected,1,md5_1d81726b45f5968afe8676f44339793c,aac292e9b6e5b88c,phash_000436,6,infected,1,PCOS/infected/Image_925.jpg,train
aafe7f68a21375bb,PCOS/infected/Image_926.jpg,infected,1,md5_1d81726b45f5968afe8676f44339793c,aac292e9b6e5b88c,phash_000436,6,infected,1,PCOS/infected/Image_925.jpg,train
73713aae4ed2bd15,PCOS/infected/Image_927.jpg,infected,1,md5_940b3191edaf0c797dba1faa9ff58679,837e16e649c67698,phash_000437,6,infected,1,PCOS/infected/Image_927.jpg,test
75a820f996b2c49e,PCOS/infected/Image_928.jpg,infected,1,md5_940b3191edaf0c797dba1faa9ff58679,837e16e649c67698,phash_000437,6,infected,1,PCOS/infected/Image_927.jpg,test
8d0c372dad57b91b,PCOS/infected/Image_929.jpg,infected,1,md5_20e309b736ee86386bd178c8eb904f46,bf6d92c99398c443,phash_000438,6,infected,1,PCOS/infected/Image_929.jpg,train
f72217d4e381a41f,PCOS/infected/Image_930.jpg,infected,1,md5_20e309b736ee86386bd178c8eb904f46,bf6d92c99398c443,phash_000438,6,infected,1,PCOS/infected/Image_929.jpg,train
ca44aa16f01e888e,PCOS/infected/Image_931.jpg,infected,1,md5_85bb897769ba43d7fdfaacd12572818a,836a1aa578ca379d,phash_000439,6,infected,1,PCOS/infected/Image_931.jpg,train
cc4a3010bdb8ad54,PCOS/infected/Image_932.jpg,infected,1,md5_85bb897769ba43d7fdfaacd12572818a,836a1aa578ca379d,phash_000439,6,infected,1,PCOS/infected/Image_931.jpg,train
666312d3f29311fd,PCOS/infected/Image_933.jpg,infected,1,md5_332b991e1cfb52f9623ca0cec64f7159,873c1c6217e69ac7,phash_000440,6,infected,1,PCOS/infected/Image_933.jpg,val
0845cf5a189a3853,PCOS/infected/Image_934.jpg,infected,1,md5_332b991e1cfb52f9623ca0cec64f7159,873c1c6217e69ac7,phash_000440,6,infected,1,PCOS/infected/Image_933.jpg,val
d37a8d080ac84514,PCOS/infected/Image_935.jpg,infected,1,md5_231cef1456a0eb65544d31f937f54e8c,a55212e5a75a9c76,phash_000441,6,infected,1,PCOS/infected/Image_935.jpg,train
d75c3ba0bb9b161f,PCOS/infected/Image_936.jpg,infected,1,md5_231cef1456a0eb65544d31f937f54e8c,a55212e5a75a9c76,phash_000441,6,infected,1,PCOS/infected/Image_935.jpg,train
c014100dc581c7b9,PCOS/infected/Image_937.jpg,infected,1,md5_5aeab74dc760ea600cb2542eade42a09,877a1ca479567439,phash_000442,6,infected,1,PCOS/infected/Image_937.jpg,train
e74e6f2a5816c504,PCOS/infected/Image_938.jpg,infected,1,md5_5aeab74dc760ea600cb2542eade42a09,877a1ca479567439,phash_000442,6,infected,1,PCOS/infected/Image_937.jpg,train
c2efdc7f6d0eb2cb,PCOS/infected/Image_939.jpg,infected,1,md5_50f58e24733e4d21f32e42147a4cd16f,a552c2a5f8589ee3,phash_000443,6,infected,1,PCOS/infected/Image_939.jpg,train
9a910380c96b6bb6,PCOS/infected/Image_940.jpg,infected,1,md5_50f58e24733e4d21f32e42147a4cd16f,a552c2a5f8589ee3,phash_000443,6,infected,1,PCOS/infected/Image_939.jpg,train
201750add56fd63d,PCOS/infected/Image_941.jpg,infected,1,md5_2cce83a25abcf22ce07e249512d03b45,a9c0c8f692b4dec3,phash_000444,6,infected,1,PCOS/infected/Image_941.jpg,train
e53cf057ce2fd83f,PCOS/infected/Image_942.jpg,infected,1,md5_2cce83a25abcf22ce07e249512d03b45,a9c0c8f692b4dec3,phash_000444,6,infected,1,PCOS/infected/Image_941.jpg,train
a0da7565dfba5d73,PCOS/infected/Image_943.jpg,infected,1,md5_fa317c0fd138f02fbd51b03b336cc9dd,d649c913b761709b,phash_000445,6,infected,1,PCOS/infected/Image_943.jpg,train
b3227a54ae62b3d5,PCOS/infected/Image_944.jpg,infected,1,md5_fa317c0fd138f02fbd51b03b336cc9dd,d649c913b761709b,phash_000445,6,infected,1,PCOS/infected/Image_943.jpg,train
9a1a989dda83c45e,PCOS/infected/Image_945.jpg,infected,1,md5_701f3665bfc9cfac5cf198a1819fd18f,d54a0a34ef79b82c,phash_000446,6,infected,1,PCOS/infected/Image_945.jpg,test
ff3b19526ce9abcd,PCOS/infected/Image_946.jpg,infected,1,md5_701f3665bfc9cfac5cf198a1819fd18f,d54a0a34ef79b82c,phash_000446,6,infected,1,PCOS/infected/Image_945.jpg,test
bb7f771c75a4b3b7,PCOS/infected/Image_947.jpg,infected,1,md5_b4ea160ae497efb8c9ecca093db03946,802aea53b52ccbd7,phash_000447,6,infected,1,PCOS/infected/Image_947.jpg,train
24f2f1bd81cf5265,PCOS/infected/Image_948.jpg,infected,1,md5_b4ea160ae497efb8c9ecca093db03946,802aea53b52ccbd7,phash_000447,6,infected,1,PCOS/infected/Image_947.jpg,train
27942933fd1e1862,PCOS/infected/Image_949.jpg,infected,1,md5_e37efd20fca8aa926eac7e8a4e8a03f4,d2b66d59516c5c49,phash_000448,6,infected,1,PCOS/infected/Image_949.jpg,test
54869db16e621917,PCOS/infected/Image_950.jpg,infected,1,md5_e37efd20fca8aa926eac7e8a4e8a03f4,d2b66d59516c5c49,phash_000448,6,infected,1,PCOS/infected/Image_949.jpg,test
b6050f61424e993a,PCOS/infected/Image_951.jpg,infected,1,md5_21bba496ed1dfa158265699eca0460a2,95b52c4b9306ec6d,phash_000449,6,infected,1,PCOS/infected/Image_951.jpg,train
eaadda7e54e35a09,PCOS/infected/Image_952.jpg,infected,1,md5_21bba496ed1dfa158265699eca0460a2,95b52c4b9306ec6d,phash_000449,6,infected,1,PCOS/infected/Image_951.jpg,train
e2d51a34ced51089,PCOS/infected/Image_953.jpg,infected,1,md5_a7ef9ffae24ebfc45cee9a22243f84a6,dbe49093ae87a0dc,phash_000450,6,infected,1,PCOS/infected/Image_953.jpg,train
170daaba2760eb4f,PCOS/infected/Image_954.jpg,infected,1,md5_a7ef9ffae24ebfc45cee9a22243f84a6,dbe49093ae87a0dc,phash_000450,6,infected,1,PCOS/infected/Image_953.jpg,train
b2aa4619b9a744ef,PCOS/infected/Image_955.jpg,infected,1,md5_f0382b93d5a44b53d95d7eb34313cbc8,80e0d7a8de87b8d6,phash_000451,6,infected,1,PCOS/infected/Image_955.jpg,train
1f8008d7731cecef,PCOS/infected/Image_956.jpg,infected,1,md5_f0382b93d5a44b53d95d7eb34313cbc8,80e0d7a8de87b8d6,phash_000451,6,infected,1,PCOS/infected/Image_955.jpg,train
02daaa9392266f0e,PCOS/infected/Image_957.jpg,infected,1,md5_46c90757efa13f9455a1881fcc093df1,81ab5b93359cc9a3,phash_000452,6,infected,1,PCOS/infected/Image_957.jpg,train
8f276c03761fb5ae,PCOS/infected/Image_958.jpg,infected,1,md5_46c90757efa13f9455a1881fcc093df1,81ab5b93359cc9a3,phash_000452,6,infected,1,PCOS/infected/Image_957.jpg,train
023f3b8188bb3751,PCOS/infected/Image_959.jpg,infected,1,md5_4d89a7c48fd2addc77c1c81908746899,80ebde94cbb3a443,phash_000453,6,infected,1,PCOS/infected/Image_959.jpg,train
80d45c6c2078082f,PCOS/infected/Image_960.jpg,infected,1,md5_4d89a7c48fd2addc77c1c81908746899,80ebde94cbb3a443,phash_000453,6,infected,1,PCOS/infected/Image_959.jpg,train
afdb259eb2e96a40,PCOS/infected/Image_961.jpg,infected,1,md5_75db029796c54ed278e743ae6a37a6c2,ba4a8717d2b09d8d,phash_000454,6,infected,1,PCOS/infected/Image_961.jpg,train
1aaad9951b4b04e5,PCOS/infected/Image_962.jpg,infected,1,md5_75db029796c54ed278e743ae6a37a6c2,ba4a8717d2b09d8d,phash_000454,6,infected,1,PCOS/infected/Image_961.jpg,train
3e2c0bb10b437506,PCOS/infected/Image_963.jpg,infected,1,md5_be2cbf33ee9c88d462b21e738c04640c,d2b4edd9e09c83a4,phash_000455,6,infected,1,PCOS/infected/Image_963.jpg,train
7471599f94de50e6,PCOS/infected/Image_964.jpg,infected,1,md5_be2cbf33ee9c88d462b21e738c04640c,d2b4edd9e09c83a4,phash_000455,6,infected,1,PCOS/infected/Image_963.jpg,train
4697f91a2798475d,PCOS/infected/Image_965.jpg,infected,1,md5_395c7d814681ba754f95a224fee8ec75,802b5ba76cca735c,phash_001430,45,infected,1,PCOS/infected/Image_965.jpg,train
b4820c92e1a67920,PCOS/infected/Image_966.jpg,infected,1,md5_395c7d814681ba754f95a224fee8ec75,802b5ba76cca735c,phash_001430,45,infected,1,PCOS/infected/Image_965.jpg,train
60bc864f46e9f995,PCOS/infected/Image_967.jpg,infected,1,md5_be9989530a2e89d48721f6431c3b69ff,85a1ca92adcbb4cd,phash_000456,6,infected,1,PCOS/infected/Image_967.jpg,test
103b589a22bfc188,PCOS/infected/Image_968.jpg,infected,1,md5_be9989530a2e89d48721f6431c3b69ff,85a1ca92adcbb4cd,phash_000456,6,infected,1,PCOS/infected/Image_967.jpg,test
ab52dd7c73376e1c,PCOS/infected/Image_969.jpg,infected,1,md5_72ee12001eef9ab032cb7ecc4d47ae94,812356b44f52bcaf,phash_000457,6,infected,1,PCOS/infected/Image_969.jpg,val
1775a2cdd88a5780,PCOS/infected/Image_970.jpg,infected,1,md5_72ee12001eef9ab032cb7ecc4d47ae94,812356b44f52bcaf,phash_000457,6,infected,1,PCOS/infected/Image_969.jpg,val
61c79f43a40f4cd8,PCOS/infected/Image_971.jpg,infected,1,md5_d9b5cdd1cc66a77fcc01d4c4a4a56d8b,836ad588d6b9dac1,phash_000458,6,infected,1,PCOS/infected/Image_971.jpg,train
be805498f6f00e2e,PCOS/infected/Image_972.jpg,infected,1,md5_d9b5cdd1cc66a77fcc01d4c4a4a56d8b,836ad588d6b9dac1,phash_000458,6,infected,1,PCOS/infected/Image_971.jpg,train
658b1c536aac860e,PCOS/infected/Image_973.jpg,infected,1,md5_86ba082d3a2fb79538f31feca1786231,f85ab59486b6994c,phash_000459,6,infected,1,PCOS/infected/Image_973.jpg,val
a708b4685097f260,PCOS/infected/Image_974.jpg,infected,1,md5_86ba082d3a2fb79538f31feca1786231,f85ab59486b6994c,phash_000459,6,infected,1,PCOS/infected/Image_973.jpg,val
1254598df5cfa696,PCOS/infected/Image_975.jpg,infected,1,md5_815ca776f4c33e30fb77045eb09be3df,94356b5a924fcb32,phash_000100,12,infected,1,PCOS/infected/Image_187.jpg,train
f7bd8dcd85fbc1f0,PCOS/infected/Image_976.jpg,infected,1,md5_815ca776f4c33e30fb77045eb09be3df,94356b5a924fcb32,phash_000100,12,infected,1,PCOS/infected/Image_187.jpg,train
f32283dafdfb588e,PCOS/infected/Image_977.jpg,infected,1,md5_bd0b3a61e7d2cefa85ee71e9f5a43840,87ead588d2a9ca87,phash_000460,6,infected,1,PCOS/infected/Image_977.jpg,val
e07ee21caebac01c,PCOS/infected/Image_978.jpg,infected,1,md5_bd0b3a61e7d2cefa85ee71e9f5a43840,87ead588d2a9ca87,phash_000460,6,infected,1,PCOS/infected/Image_977.jpg,val
ec495a59d3718172,PCOS/infected/Image_979.jpg,infected,1,md5_3c3c402aee798a03bdceb7379519f465,8ad5a8fad0a8c6a7,phash_000461,6,infected,1,PCOS/infected/Image_979.jpg,train
8c97dae22a45aea4,PCOS/infected/Image_980.jpg,infected,1,md5_3c3c402aee798a03bdceb7379519f465,8ad5a8fad0a8c6a7,phash_000461,6,infected,1,PCOS/infected/Image_979.jpg,train
012d7f2543dc158a,PCOS/infected/Image_981.jpg,infected,1,md5_81f9dc4064870c8b4f9fe1f95dc6f047,ff5b883cc427b218,phash_000462,6,infected,1,PCOS/infected/Image_981.jpg,train
86dd960dd69a0ae1,PCOS/infected/Image_982.jpg,infected,1,md5_81f9dc4064870c8b4f9fe1f95dc6f047,ff5b883cc427b218,phash_000462,6,infected,1,PCOS/infected/Image_981.jpg,train
f0aebb3101354ab8,PCOS/infected/Image_983.jpg,infected,1,md5_61839c5156fb04a5c9001cf1e3ee1d6b,a55282a5f9789e69,phash_000463,6,infected,1,PCOS/infected/Image_983.jpg,train
330b5950f057a7e3,PCOS/infected/Image_984.jpg,infected,1,md5_61839c5156fb04a5c9001cf1e3ee1d6b,a55282a5f9789e69,phash_000463,6,infected,1,PCOS/infected/Image_983.jpg,train
b5e20c4aca342fc7,PCOS/infected/Image_985.jpg,infected,1,md5_72eedfc91c4cb0e45e951d933b5ca6e5,d42d6d3b608c13e7,phash_000464,6,infected,1,PCOS/infected/Image_985.jpg,train
b4a7f190958547d7,PCOS/infected/Image_986.jpg,infected,1,md5_72eedfc91c4cb0e45e951d933b5ca6e5,d42d6d3b608c13e7,phash_000464,6,infected,1,PCOS/infected/Image_985.jpg,train
a17b78062f1d4834,PCOS/infected/Image_987.jpg,infected,1,md5_16d48710fe6f5ee2bf9c32a45122c417,95bd4ad2a0c8bf86,phash_000262,12,infected,1,PCOS/infected/Image_533.jpg,train
19ecafe1f9e7cd99,PCOS/infected/Image_988.jpg,infected,1,md5_16d48710fe6f5ee2bf9c32a45122c417,95bd4ad2a0c8bf86,phash_000262,12,infected,1,PCOS/infected/Image_533.jpg,train
dd055d59a96032f1,PCOS/infected/Image_989.jpg,infected,1,md5_7637cef8236f25ef85d4cb0c43d57dde,ad560dad72731962,phash_000465,6,infected,1,PCOS/infected/Image_989.jpg,train
c48c32540da71fe5,PCOS/infected/Image_990.jpg,infected,1,md5_7637cef8236f25ef85d4cb0c43d57dde,ad560dad72731962,phash_000465,6,infected,1,PCOS/infected/Image_989.jpg,train
57b2beb728a30948,PCOS/infected/Image_991.jpg,infected,1,md5_6704d337cedd56ced1cb0decfd1c28f0,ddbd48d83446c939,phash_000466,6,infected,1,PCOS/infected/Image_991.jpg,train
b2e345608727feeb,PCOS/infected/Image_992.jpg,infected,1,md5_6704d337cedd56ced1cb0decfd1c28f0,ddbd48d83446c939,phash_000466,6,infected,1,PCOS/infected/Image_991.jpg,train
fa637c76903939ad,PCOS/infected/Image_993.jpg,infected,1,md5_723487c9bd291e3010c872a66736b603,8828eb5bb43c4dcb,phash_000027,18,infected,1,PCOS/infected/Image_061.jpg,test
bb3eaa8b35f6f7b5,PCOS/infected/Image_994.jpg,infected,1,md5_723487c9bd291e3010c872a66736b603,8828eb5bb43c4dcb,phash_000027,18,infected,1,PCOS/infected/Image_061.jpg,test
3a0a0b02c1ca02e2,PCOS/infected/Image_995.jpg,infected,1,md5_164e0e03c4803c1667518deb86593908,80e2dfa5cad7b08a,phash_000467,6,infected,1,PCOS/infected/Image_995.jpg,test
1509d8168ae40165,PCOS/infected/Image_996.jpg,infected,1,md5_164e0e03c4803c1667518deb86593908,80e2dfa5cad7b08a,phash_000467,6,infected,1,PCOS/infected/Image_995.jpg,test
84c2145ba73e5228,PCOS/infected/Image_997.jpg,infected,1,md5_1764ba7f834f94db3abf09485dd30b39,d616a66f9812e66c,phash_000468,6,infected,1,PCOS/infected/Image_997.jpg,train
45347d98992c8edb,PCOS/infected/Image_998.jpg,infected,1,md5_1764ba7f834f94db3abf09485dd30b39,d616a66f9812e66c,phash_000468,6,infected,1,PCOS/infected/Image_997.jpg,train
